Licence_Number,NEB_Pipeline_Indicator,Segment_Line_Number,Licence_Line_Number,Pipeline_Licence_Segment_Id,Company_Name,BA_Code,Pipeline_Specification_Id,Segment_Length,Segment_Status,Segment_From_Facility,From_Location,Segment_To_Facility,To_Location,H2S_Release_Volume,H2S_Release_Level,H2S_Content,Pipe_Technical_Standard,Pipe_Outside_Diameter,Pipe_Type,Pipe_Wall_Thickness,Pipe_Grade,Pipe_Material,Pipe_Max_Operating_Pressure,Pipe_Stress_Level,Pipe_Joint_Method,Pipe_Internal_Protection,Field_Centre,Bidirectional_Pipeline_Ind,HDD_Bored_Ind,Liner_Grade,Liner_Type,Pipeline_External_Protection,Pipeline_Environment,Pipeline_Class_Location,Substance 1,Substance 2,Substance 3,Original_Licence_Number,Original_Pipe_Specification_Id,Original_Segment_Line_Number,Licence_Approval_Date,Original_Licence_Issue_Date,Permit_Approval_Date,Permit_Expiry_Date,Last_Occurrence_Year,Above_Ground_Pipeline
12730,N,13,12730-13,59682,Canadian Natural Resources Limited,0HE9,2,0.01,Operating,Pipeline,10-17-045-18W4,Pipeline,10-17-045-18W4,,,8, ,60.3,A106,5.54,B,Steel,8610,19,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,12730,,13,1983-06-01 00:00:00,,,,1983,
12730,N,14,12730-14,59683,Canadian Natural Resources Limited,0HE9,1,0.03,Operating,Well,16-08-045-18W4,Pipeline,16-08-045-18W4,,,8, ,60.3,A106,5.54,B,Steel,8270,19,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,12730,,14,1984-03-22 00:00:00,,,,1984,
12730,N,3,12730-3,59677,Canadian Natural Resources Limited,0HE9,3,0.02,Operating,Pipeline,10-15-045-18W4,Pipeline,10-15-045-18W4,,,8, ,60.3,A106,5.54,B,Steel,8620,19,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,12730,,3,1977-07-25 00:00:00,,,,1977,
13063,N,5,13063-5,61117,ATCO Gas And Pipelines Ltd.,0144,1,0.02,Operating,Pipeline,04-18-052-21W4,Regulator Station,04-18-052-21W4,,,0,Z184,60.3,Z245.3,3.91,2901,Steel,2275,6,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,13063,,5,1979-02-28 00:00:00,,,,1979,
4046,N,4,4046-4,322628,Pembina Pipeline Corporation,0205,2,0.13,Removed,Blind End,01-34-041-06W5,Blind End,01-34-041-06W5,,,0,Z662,114.3,5L,3.18,A,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Crude Oil,,,4046,,3,1996-08-01 00:00:00,,2013-10-31 16:03:00,,1961,
43192,N,13,43192-13,327048,Obsidian Energy Ltd.,0BP8,2,0.23,Removed,Blind End,05-36-083-14W5,Blind End,05-36-083-14W5,,,0,Z662,100,FPLP,12,155,Composite,2500,,Mechanical Coupling,Uncoated,Slave Lake,,,,,,,,Oil-Well Effluent,,,43192,,10,2005-12-08 00:00:00,2004-12-08 00:00:00,2014-08-12 15:49:00,2005-12-08 00:00:00,2005,
14426,N,107,14426-107,268811,Canadian Natural Resources Limited,0HE9,12,0.03,Abandoned,Blind End,10-30-009-16W4,Blind End,10-30-009-16W4,,,9, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,,,,2007-06-06 00:00:00,,,,2007,
14426,N,133,14426-133,67382,Canadian Natural Resources Limited,0HE9,12,0.04,Abandoned,Blind End,11-20-009-16W4,Blind End,11-20-009-16W4,,,9, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,14426,,133,2002-08-07 00:00:00,1997-02-25 00:00:00,2002-05-23 00:00:00,2002-05-23 00:00:00,1997,
14426,N,134,14426-134,67383,Canadian Natural Resources Limited,0HE9,27,0.04,Abandoned,Blind End,11-20-009-16W4,Blind End,11-20-009-16W4,,,9, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,14426,,134,2002-08-07 00:00:00,1997-02-25 00:00:00,2002-05-23 00:00:00,2002-05-23 00:00:00,1997,
15314,N,256,15314-256,217235,Repsol Oil & Gas Canada Inc.,0039,29,0.12,Removed,Blind End,16-24-042-03W4,Blind End,16-24-042-03W4,,,5, ,88.9,5L,2.77,B,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,,,,2004-07-07 00:00:00,,2015-07-30 15:19:00,2007-10-19 00:00:00,2004,
15314,N,7,15314-7,71487,Repsol Oil & Gas Canada Inc.,0039,15,0.1,Removed,Blind End,16-24-042-03W4,Blind End,16-24-042-03W4,,,5, ,60.3,5LX,3.18,X42,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,15314,,7,,1997-09-29 00:00:00,2015-08-04 15:57:00,1997-09-29 00:00:00,1981,
15314,N,9,15314-9,71489,Repsol Oil & Gas Canada Inc.,0039,15,0.13,Removed,Blind End,16-24-042-03W4,Blind End,16-24-042-03W4,,,5, ,60.3,5LX,3.18,X42,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,15314,,9,,,2015-07-30 15:19:00,2002-03-18 00:00:00,1982,
15314,N,10,15314-10,71490,Repsol Oil & Gas Canada Inc.,0039,15,0.13,Removed,Blind End,16-24-042-03W4,Blind End,16-24-042-03W4,,,5, ,60.3,5LX,3.18,X42,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,15314,,10,,,2015-07-30 15:19:00,2002-03-18 00:00:00,1982,
15410,N,4,15410-4,72139,Canadian Natural Resources Limited,0HE9,3,0.01,Operating,Pipeline,05-13-077-26W5,Gas Processing Plant,05-13-077-26W5,,,0,Z662,88.9,Z245.3,4.78,2902,Steel,9000,29,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,15410,,4,1980-02-01 00:00:00,,,,1980,
15744,N,11,15744-11,73863,Long Run Exploration Ltd.,A517,10,0.02,Operating,Well,06-29-105-22W5,Meter Station,06-29-105-22W5,,,0,Z662,88.9,A53,5.49,B,Steel,4960,17,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,15744,,11,1979-09-19 00:00:00,,,,1979,
15744,N,12,15744-12,73864,Long Run Exploration Ltd.,A517,10,0.02,Operating,Well,10-32-105-22W5,Meter Station,10-32-105-22W5,,,0,Z662,88.9,A53,5.49,B,Steel,4960,17,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,15744,,12,1979-09-19 00:00:00,,,,1979,
16148,N,11,16148-11,76215,Torxen Energy Ltd.,A7NW,7,0.04,Operating,Pipeline,10-20-018-15W4,Battery,10-20-018-15W4,,,0,Z662,168.3,Z245.1,4,2901,Steel,3500,25,Thru-Kote Welded,Thin Film,Medicine Hat,,,,,,,,Oil-Well Effluent,,,16148,,11,1994-07-14 00:00:00,1992-02-05 00:00:00,2009-02-27 00:00:00,2009-02-27 00:00:00,1992,
16405,N,19,16405-19,77925,ARC Resources Ltd.,0G30,1,0.14,Removed,Blind End,01-08-049-07W5,Blind End,01-08-049-07W5,,,0,Z662,88.9,5L,4.78,B,Steel,0,0,Welded,Uncoated,Drayton Valley,,,,,,,,Oil-Well Effluent,,,16405,,19,,1998-03-03 00:00:00,2014-03-25 10:17:00,1998-09-03 00:00:00,1998,
16405,N,21,16405-21,316938,ARC Resources Ltd.,0G30,2,0.36,Removed,Blind End,13-04-049-07W5,Blind End,13-04-049-07W5,,,0,Z662,88.9,5L,4.78,B,Steel,6900,27,Welded,Uncoated,Drayton Valley,,,,,,,,Oil-Well Effluent,,,16405,,9,1991-01-04 00:00:00,,2012-10-12 14:12:00,,1982,
16405,N,6,16405-6,77914,ARC Resources Ltd.,0G30,1,0.09,Removed,Blind End,01-08-049-07W5,Blind End,01-08-049-07W5,,,0,Z662,88.9,5L,4.78,B,Steel,0,0,Welded,Uncoated,Drayton Valley,,,,,,,,Oil-Well Effluent,,,16405,,6,,,2014-03-25 10:17:00,2009-04-09 00:00:00,1954,
16415,N,3,16415-3,78042,ACCEL Energy Canada Limited,A7GH,1,0.01,Operating,Pipeline,07-06-064-10W5,Inj./Disposal Plant,07-06-064-10W5,,,0,Z183,323.8,FIBRE,15.87,150,Fibreglass,690,,Bonded,Uncoated,Edmonton,,,,,,,,Salt Water,,,16415,,3,1980-02-27 00:00:00,,,,1980,
17586,N,4,17586-4,85914,Surge Energy Inc.,0YK4,7,0.01,Removed,Blind End,11-01-045-06W4,Blind End,11-01-045-06W4,,,0,Z662,88.9,A106,5.49,B,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Natural Gas,,,17586,,4,1980-03-07 00:00:00,,2011-12-05 15:36:00,,1980,
178,N,188,178-188,308868,Accel Canada Holdings Limited,A7ND,2,0.05,Removed,Blind End,16-10-058-22W4,Blind End,16-10-058-22W4,,,40,Z662,88.9,5L,4.78,B,Steel,0,0,Welded,Uncoated,Edmonton,,,,,,River Crossing,,Oil-Well Effluent,,,178,,91,2003-04-28 00:00:00,,2011-10-05 13:07:00,,1969,
19370,N,4,19370-4,96092,Surge Energy Inc.,0YK4,6,0.01,Operating,Pipeline,08-29-040-06W5,Battery,08-29-040-06W5,,,0,Z662,88.9,A333,7.62,6,Steel,15860,38,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,19370,,4,1982-03-19 00:00:00,,,,1982,
19370,N,8,19370-8,96094,Surge Energy Inc.,0YK4,6,0.01,Operating,Pipeline,08-29-040-06W5,Battery,08-29-040-06W5,,,0,Z662,88.9,A333,7.62,6,Steel,15860,38,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,19370,,8,1982-03-19 00:00:00,,,,1982,
19370,N,16,19370-16,96100,Surge Energy Inc.,0YK4,6,0.01,Operating,Pipeline,08-29-040-06W5,Battery,08-29-040-06W5,,,0,Z662,88.9,A333,7.62,6,Steel,15860,38,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,19370,,16,1982-03-19 00:00:00,,,,1982,
19370,N,32,19370-32,96112,Surge Energy Inc.,0YK4,6,0.01,Operating,Pipeline,08-29-040-06W5,Battery,08-29-040-06W5,,,0,Z662,88.9,A333,7.62,6,Steel,15860,38,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,19370,,32,1982-03-19 00:00:00,,,,1982,
19575,N,4,19575-4,97846,Pembina Gas Services Ltd.,A5A3,18,0.27,Removed,Blind End,06-06-062-05W6,Blind End,07-06-062-05W6,,,0,Z662,168.3,Z245.3,4.78,3171,Steel,0,0,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,19575,,4,,1999-02-01 00:00:00,2013-08-26 15:33:00,1999-08-01 00:00:00,1982,
19575,N,6,19575-6,97848,Pembina Gas Services Ltd.,A5A3,1,0.02,Operating,Well,10-27-062-06W6,Pipeline,10-27-062-06W6,,,0,Z662,60.3,A106,8.74,B,Steel,9650,14,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,19575,,6,,1999-02-01 00:00:00,1999-02-01 00:00:00,1999-08-01 00:00:00,1982,
19575,N,11,19575-11,97850,Pembina Gas Services Ltd.,A5A3,19,0.02,Removed,Blind End,07-31-062-06W6,Blind End,07-31-062-06W6,,,0,Z662,88.9,A106,11.13,B,Steel,0,0,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,19575,,11,,1999-02-01 00:00:00,2014-10-21 13:24:00,1999-08-01 00:00:00,1982,
19575,N,13,19575-13,97851,Pembina Gas Services Ltd.,A5A3,8,0.2,Removed,Blind End,07-25-062-07W6,Blind End,07-25-062-07W6,,,0,Z662,114.3,Z245.1,3.96,2901,Steel,0,0,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,19575,,13,,1999-02-01 00:00:00,2014-10-20 17:39:00,2006-05-01 00:00:00,1983,
19575,N,48,19575-48,97866,Pembina Gas Services Ltd.,A5A3,19,0.02,Removed,Blind End,06-06-062-05W6,Blind End,06-06-062-05W6,,,0,Z662,88.9,A106,11.13,B,Steel,0,0,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,19575,,48,,1999-02-01 00:00:00,2013-08-26 15:33:00,1999-08-01 00:00:00,1982,
19575,N,51,19575-51,97868,Pembina Gas Services Ltd.,A5A3,2,0.02,Operating,Well,06-27-062-07W6,Pipeline,06-27-062-07W6,,,0,Z662,60.3,A106,8.74,B,Steel,24820,36,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,19575,,51,,1999-02-01 00:00:00,1999-02-01 00:00:00,1999-08-01 00:00:00,1982,
19727,N,3,19727-3,99381,Wolf Coulee Resources Inc.,A16L,1,0.01,Abandoned,Blind End,14-08-038-20W4,Blind End,14-08-038-20W4,,,0,Z662,60.3,A106,5.54,B,Steel,0,0,Threaded,Uncoated,Red Deer,,,,,,,,Salt Water,,,19727,,3,1983-03-21 00:00:00,,2006-05-18 00:00:00,2006-05-18 00:00:00,1983,
20444,N,8,20444-8,104634,Husky Oil Operations Limited,0R46,5,0.01,Operating,Pipeline,06-05-111-05W6,Satellite,06-05-111-05W6,,,40,Z662,88.9,A333,5.49,6,Steel,3450,12,Welded,Uncoated,Grande Prairie,,,,,,,,Oil-Well Effluent,,,20444,,8,1984-01-20 00:00:00,,,,1984,
20444,N,11,20444-11,104636,Husky Oil Operations Limited,0R46,5,0.01,Operating,Pipeline,06-05-111-05W6,Satellite,06-05-111-05W6,,,40,Z662,88.9,A333,5.49,6,Steel,3450,12,Welded,Uncoated,Grande Prairie,,,,,,,,Oil-Well Effluent,,,20444,,11,1984-01-20 00:00:00,,,,1984,
20444,N,14,20444-14,104638,Husky Oil Operations Limited,0R46,5,0.01,Operating,Pipeline,06-05-111-05W6,Satellite,06-05-111-05W6,,,40,Z662,88.9,A333,5.49,6,Steel,3450,12,Welded,Uncoated,Grande Prairie,,,,,,,,Oil-Well Effluent,,,20444,,14,1984-01-20 00:00:00,,,,1984,
21657,N,48,21657-48,111730,Canadian Natural Resources Limited,0HE9,11,0.01,Removed,Blind End,01-09-010-17W4,Blind End,01-09-010-17W4,,,9, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,21657,,48,1995-08-15 00:00:00,1994-08-15 00:00:00,2011-07-25 17:11:00,1995-08-15 00:00:00,1995,
21657,N,49,21657-49,111731,Canadian Natural Resources Limited,0HE9,11,0.01,Removed,Blind End,01-09-010-17W4,Blind End,01-09-010-17W4,,,9, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,21657,,49,1995-08-15 00:00:00,1994-08-15 00:00:00,2011-07-25 17:11:00,1995-08-15 00:00:00,1995,
21657,N,44,21657-44,111726,Canadian Natural Resources Limited,0HE9,11,0.01,Removed,Blind End,02-09-010-17W4,Blind End,02-09-010-17W4,,,9, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,21657,,44,1995-08-15 00:00:00,1994-09-12 00:00:00,2011-07-25 17:11:00,1995-08-15 00:00:00,1995,
21657,N,45,21657-45,111727,Canadian Natural Resources Limited,0HE9,6,0.01,Removed,Blind End,02-09-010-17W4,Blind End,02-09-010-17W4,,,9, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,21657,,45,1995-08-15 00:00:00,1994-09-12 00:00:00,2011-07-25 17:11:00,1995-08-15 00:00:00,1995,
21657,N,46,21657-46,111728,Canadian Natural Resources Limited,0HE9,11,0.01,Abandoned,Blind End,04-09-010-17W4,Blind End,04-09-010-17W4,,,9, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,21657,,46,,1997-08-26 00:00:00,1997-08-26 00:00:00,1998-02-26 00:00:00,1995,
21657,N,47,21657-47,111729,Canadian Natural Resources Limited,0HE9,6,0.01,Abandoned,Blind End,04-09-010-17W4,Blind End,04-09-010-17W4,,,9, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,21657,,47,,1997-08-26 00:00:00,1997-08-26 00:00:00,1998-02-26 00:00:00,1995,
22299,N,6,22299-6,115373,Bearspaw Petroleum Ltd.,0NL1,2,0.03,Operating,Well,12-20-038-20W4,Pipeline,12-20-038-20W4,,,35.7,Z662,88.9,Z245.3,3.96,2901,Steel,1030,4,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,22299,,6,1986-06-17 00:00:00,,2008-12-16 00:00:00,2008-12-16 00:00:00,1986,
22299,N,14,22299-14,115381,Bearspaw Petroleum Ltd.,0NL1,7,0.02,Removed,Blind End,02-29-038-20W4,Blind End,02-29-038-20W4,,,35.7,Z662,114.3,5L,6.02,B,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,22299,,14,1993-06-30 00:00:00,,2010-10-22 16:59:00,,1986,
23513,N,7,23513-7,121093,TAQA North Ltd.,A2TG,3,0.02,Operating,Well,10-05-012-13W4,Satellite,10-05-012-13W4,,,5, ,88.9,Z245.1,3.2,2901,Steel,3450,17,Thru-Kote Welded,Thin Film,Medicine Hat,,,,,,,,Oil-Well Effluent,,,23513,,7,2008-10-28 00:00:00,1989-05-08 00:00:00,1989-05-08 00:00:00,1990-05-08 00:00:00,1989,
24462,N,8,24462-8,127173,Canadian Natural Resources Limited,0HE9,4,0.06,Removed,Blind End,10-17-090-21W4,Blind End,10-17-090-21W4,,,0.1,Z662,114.3,Z245.1,4,2901,Steel,0,0,Welded,Uncoated,Fort McMurray,,,,,,,,Natural Gas,,,24462,,8,1992-02-14 00:00:00,1991-01-22 00:00:00,2015-09-09 09:23:00,1992-01-22 00:00:00,1991,
36739,N,1,36739-1,176515,ARC Resources Ltd.,0G30,2,0.1,Removed,Blind End,04-16-021-09W4,Blind End,03-16-021-09W4,,,0,Z662,73,5A,5.51,J55,Steel,0,0,Threaded,Uncoated,Unknown,,,,,,,,Natural Gas,,,36739,,1,2002-01-03 00:00:00,2001-07-03 00:00:00,2013-10-29 11:46:00,2002-01-03 00:00:00,2002,Surfce Line Crossing
36739,N,2,36739-2,176516,ARC Resources Ltd.,0G30,2,0.4,Removed,Blind End,11-22-021-09W4,Blind End,06-22-021-09W4,,,0,Z662,73,5A,5.51,J55,Steel,0,0,Threaded,Uncoated,Unknown,,,,,,,,Natural Gas,,,36739,,2,2002-01-03 00:00:00,2001-07-03 00:00:00,2013-10-29 11:48:00,2002-01-03 00:00:00,2002,Surfce Line Crossing
36739,N,3,36739-3,176517,ARC Resources Ltd.,0G30,2,0.4,Removed,Blind End,11-22-021-09W4,Blind End,06-22-021-09W4,,,0,Z662,73,5A,5.51,J55,Steel,0,0,Threaded,Uncoated,Unknown,,,,,,,,Natural Gas,,,36739,,3,2002-01-03 00:00:00,2001-07-03 00:00:00,2013-10-29 11:48:00,2002-01-03 00:00:00,2002,Surfce Line Crossing
35183,N,19,35183-19,319274,Vermilion Energy Inc.,A6FW,7,0.09,Removed,Blind End,15-35-050-13W5,Blind End,10-35-050-13W5,,,0,Z662,114.3,Z245.1,4,2901,Steel,0,0,Welded,Uncoated,Drayton Valley,,,,,,,,Natural Gas,,,,,,,,2013-07-11 13:59:00,2005-04-13 00:00:00,2004,
36301,N,5,36301-5,299534,Canlin Energy Corporation,A7M1,1,0.03,Abandoned,Blind End,13-25-041-04W5,Blind End,04-36-041-04W5,,,0,Z662,60.3,UUUUUU,9.99,UUUU,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,,,,,,2010-03-10 00:00:00,2011-03-10 00:00:00,2010,
36301,N,6,36301-6,301476,Canlin Energy Corporation,A7M1,2,0.06,Removed,Blind End,09-06-042-04W5,Blind End,09-06-042-04W5,,,0,Z662,88.9,UUUUUU,9.99,UUUU,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,,,,,,2010-06-29 07:46:00,2010-06-24 00:00:00,2010,
36578,N,2,36578-2,184817,Trident Exploration (Alberta) Corp.,A663,2,0.1,Removed,Blind End,15-14-032-28W4,Blind End,15-14-032-28W4,,,0.01,Z662,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Unknown,,,,,,,,Natural Gas,,,36578,,2,2002-09-18 00:00:00,2002-03-18 00:00:00,2014-07-03 15:02:00,2002-09-18 00:00:00,2002,
3509,N,77,3509-77,320155,ARC Resources Ltd.,0G30,14,0.13,Removed,Blind End,07-30-049-06W5,Blind End,07-30-049-06W5,,,0,Z662,60.3,UUUUUU,9.99,UUUU,Steel,0,0,Welded,Uncoated,Drayton Valley,,,,,,,,Fresh Water,,,03509,,64,2008-02-07 00:00:00,,2013-05-10 15:58:00,2002-07-25 00:00:00,1994,
3509,N,80,3509-80,328207,ARC Resources Ltd.,0G30,23,0.18,Removed,Blind End,04-32-049-06W5,Blind End,04-32-049-06W5,,,0,Z662,168.3,5L,3.18,B,Steel,0,0,Welded,Uncoated,Drayton Valley,,,,,,,,Fresh Water,,,3509,,1,2003-04-28 00:00:00,,2014-10-30 10:00:00,,,
36766,N,11,36766-11,176840,Paramount Resources Ltd.,0AW4,15,0.01,Operating,Pipeline,02-04-118-08W6,Satellite,02-04-118-08W6,,,110, ,88.9,A333,5.49,6,Steel,8620,29,Welded,Uncoated,Grande Prairie,,,,,,,,Oil-Well Effluent,,,36765,,9,,2001-07-04 00:00:00,2001-07-04 00:00:00,2001-07-04 00:00:00,2001,
37229,N,2,37229-2,178502,Obsidian Energy Ltd.,0BP8,1,0.02,Abandoned,Blind End,04-06-038-24W4,Blind End,04-06-038-24W4,,,0,Z662,88.9,5L,3.96,A,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Crude Oil,,,32142,,8,2006-12-12 00:00:00,2001-07-16 00:00:00,2003-09-10 00:00:00,2003-09-10 00:00:00,2001,
37229,N,3,37229-3,178503,Obsidian Energy Ltd.,0BP8,1,0.02,Abandoned,Blind End,02-06-038-24W4,Blind End,02-06-038-24W4,,,0,Z662,88.9,5L,3.96,A,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Crude Oil,,,32142,,8,2007-01-19 00:00:00,2001-07-16 00:00:00,2003-09-10 00:00:00,2003-09-10 00:00:00,2001,
44108,N,5,44108-5,55671,Sequoia Resources Corp.,0Z5F,1,0.02,Operating,Pipeline,11-06-058-15W4,Pipeline,11-06-058-15W4,,,0,Z184,60.3,A106,5.54,B,Steel,4960,11,Welded,Uncoated,Wainwright,,,,,,,,Natural Gas,,,11886,,13,1978-03-15 00:00:00,,,,1978,
44108,N,7,44108-7,55673,Sequoia Resources Corp.,0Z5F,3,0.02,Operating,Pipeline,05-13-058-16W4,Pipeline,05-13-058-16W4,,,0,Z184,88.9,A106,5.49,B,Steel,4960,17,Welded,Uncoated,Wainwright,,,,,,,,Natural Gas,,,11886,,17,1978-03-15 00:00:00,,,,1978,
38303,N,1,38303-1,185148,Cenovus Energy Inc.,A5D4,1,0.01,Operating,Pipeline,11-03-045-12W5,Well,11-03-045-12W5,,,0,Z662,60.3,Z245.1,3.18,2901,Steel,9930,32,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,38303,,1,2002-09-23 00:00:00,2002-03-22 00:00:00,2002-03-22 00:00:00,2002-09-22 00:00:00,2002,
3639,N,18,3639-18,327289,Plains Midstream Canada ULC,A31G,1,0.06,Removed,Blind End,13-35-025-01W5,Blind End,13-35-025-01W5,,,0, ,168.3,5L,4.78,X42,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,LVP Products,,,3639,,1,1989-07-27 00:00:00,,2014-08-26 15:42:00,,1962,
3639,N,10,3639-10,10248,Plains Midstream Canada ULC,A31G,1,2.01,Removed,Blind End,15-13-025-01W5,Blind End,16-12-025-01W5,,,0, ,168.3,5L,4.78,X42,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,LVP Products,,,3639,,10,1996-07-31 00:00:00,,2015-12-08 14:28:00,,1962,
3639,N,13,3639-13,10251,Plains Midstream Canada ULC,A31G,1,0.51,Removed,Blind End,13-35-025-01W5,Blind End,11-35-025-01W5,,,0, ,168.3,5L,4.78,X42,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,LVP Products,,,3639,,13,,1996-10-15 00:00:00,2014-08-26 15:42:00,1997-04-15 00:00:00,1987,
3639,N,19,3639-19,331481,Plains Midstream Canada ULC,A31G,1,0.44,Removed,Blind End,04-25-025-01W5,Blind End,14-24-025-01W5,,,0, ,168.3,5L,4.78,X42,Steel,0,0,Welded,Uncoated,Calgary,,,,,,Creek Crossing,,LVP Products,,,3639,,9,,1996-10-15 00:00:00,2015-06-26 11:06:00,2009-11-09 00:00:00,1962,
36766,N,13,36766-13,176842,Paramount Resources Ltd.,0AW4,15,0.01,Operating,Pipeline,02-04-118-08W6,Satellite,02-04-118-08W6,,,110, ,88.9,A333,5.49,6,Steel,8620,29,Welded,Uncoated,Grande Prairie,,,,,,,,Oil-Well Effluent,,,36765,,9,,2001-07-04 00:00:00,2001-07-04 00:00:00,2001-07-04 00:00:00,2001,
35308,N,1,35308-1,172651,SanLing Energy Ltd.,A7AZ,2,0.38,Removed,Blind End,11-35-039-12W4,Blind End,10-35-039-12W4,,,6,Z662,88.9,SMITH,3.4,2010,Fibreglass,0,,Threaded,Uncoated,Unknown,,,,,,,,Salt Water,,,35308,,1,2001-05-07 00:00:00,2000-11-07 00:00:00,2016-08-08 10:57:00,2001-05-07 00:00:00,2001,
36815,N,4,36815-4,322791,Canadian Natural Resources Limited,0HE9,1,0.59,Removed,Blind End,15-09-039-21W4,Blind End,14-09-039-21W4,,,0,Z662,114.3,Z245.1,3.2,3591,Steel,1380,7,Welded,Uncoated,Red Deer,,,,,,,,Natural Gas,,,36815,,1,2002-01-14 00:00:00,2001-07-12 00:00:00,2013-11-08 14:30:00,2010-06-02 00:00:00,2002,
37133,N,22,37133-22,177988,Vermilion Energy Inc.,A6FW,8,0.01,Operating,Well,16-12-064-22W4,Pipeline,16-12-064-22W4,,,0,Z662,114.3,Z245.1,3.2,2901,Steel,4960,31,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,27426,,39,,2001-09-17 00:00:00,2001-09-17 00:00:00,2001-09-17 00:00:00,2001,
3509,N,44,3509-44,9868,ARC Resources Ltd.,0G30,18,0.01,Operating,Pipeline,14-29-049-06W5,Well,14-29-049-06W5,,,0,Z662,88.9,A106,5.49,B,Steel,13780,46,Zap-Lok,Uncoated,Drayton Valley,,,,,,,,Fresh Water,,,3509,,44,1984-01-18 00:00:00,,,,1984,
45204,N,12,45204-12,56954,SanLing Energy Ltd.,A7AZ,14,0.01,Operating,Battery,08-23-011-13W4,Pipeline,08-23-011-13W4,,,0.02,Z662,88.9,A53,5.49,B,Steel,15000,50,Welded,Thin Film,Medicine Hat,,,,,,,,Salt Water,,,12088,,21,,1995-10-05 00:00:00,1995-10-05 00:00:00,1995-10-05 00:00:00,1995,
37055,N,62,37055-62,177753,TAQA North Ltd.,A2TG,8,0.01,Operating,Well,09-11-021-11W4,Pipeline,09-11-021-11W4,,,0,Z662,88.9,Z245.1,3.2,2901,Steel,4830,23,Welded,Uncoated,Medicine Hat,,,,,,,,Natural Gas,,,31010,,12,,2001-08-29 00:00:00,2001-08-29 00:00:00,2001-08-29 00:00:00,2001,
